"id","proyecto_id","secuencia","apellidos","nombre"
"1436","502","2","","ALVARADO BOGANTES HORACIO"
"1437","502","3","","ROJAS SALAS MARÍA DANIELA"
"1438","502","4","","DELGADO RAMÍREZ CAROLINA"
"1439","502","5","","SALAS DURÁN YONDER ANDREY"
"1440","502","6","","SIBAJA JIMÉNEZ JOSE PABLO"
"1441","502","7","","CISNEROS GALLO PILAR"
"1442","502","8","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"1443","502","9","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1444","502","10","","FEINZAIG MINTZ ELIÉCER"
"1445","502","11","","BARRANTES CHACÓN ALEXANDER"
"1446","503","1","","BOJORGES LEÓN LESLYE RUBÉN"
"1447","504","1","","DELGADO RAMÍREZ CAROLINA"
"1448","504","2","","MORERA  ARRIETA OLGA LIDIA"
"1449","504","3","","VARGAS SERRANO DANNY"
"1450","504","4","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1451","504","5","","PADILLA BONILLA MARÍA MARTA"
"1452","504","6","","GARCIA MOLINA CARLOS FELIPE"
"1453","504","7","","RIVERA SOTO KATTIA"
"1454","504","8","","ROJAS MÉNDEZ SONIA"
"1455","504","9","","ROJAS GUZMÁN PEDRO"
"1456","504","10","","ÁLVAREZ MARÍN ANDREA"
"1457","504","11","","IZQUIERDO SANDÍ OSCAR"
"1458","504","12","","RUÍZ GUEVARA MONSERRAT"
"1459","504","13","","NICOLÁS ALVARADO JOSE FRANCISCO"
"1460","504","14","","CARBALLO ARCE MARÍA MARTA"
"1461","505","1","","CASTRO MORA VANESSA DE PAUL"
"1462","506","1","","ROJAS LÓPEZ JORGE ANTONIO"
"1463","507","1","","GARCIA MOLINA CARLOS FELIPE"
"1464","508","1","","GARCIA MOLINA CARLOS FELIPE"
"1465","509","1","","PODER EJECUTIVO"
"1466","510","1","","ALVARADO MUÑOZ GERARDO FABRICIO"
"1467","511","1","","MORERA  ARRIETA OLGA LIDIA"
"1468","512","1","","LARIOS TREJOS ALEJANDRA"
"1469","513","1","","ALPÍZAR LOAIZA LUZ MARY"
"1470","513","2","","PADILLA BONILLA MARÍA MARTA"
"1471","513","3","","ALVARADO BOGANTES HORACIO"
"1472","513","4","","ROJAS MÉNDEZ SONIA"
"1473","513","5","","ÁLVAREZ MARÍN ANDREA"
"1474","513","6","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1475","513","7","","VINDAS SALAZAR PRISCILLA"
"1476","513","8","","ALFARO MOLINA ROCIO"
"1477","513","9","","ROBLES BARRANTES ANDRÉS ARIEL"
"1478","513","10","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1479","513","11","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1480","513","12","","ACUÑA SOTO JOHNATAN JESÚS"
"1481","513","13","","NAVAS MONTERO GLORIA ZAIDE"
"1482","513","14","","SALAS DURÁN YONDER ANDREY"
"1483","513","15","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1484","513","16","","RIVERA SOTO KATTIA"
"1485","513","17","","BROWN YOUNG ROSALÍA"
"1486","513","18","","SIBAJA JIMÉNEZ JOSE PABLO"
"1487","513","19","","ROJAS SALAS MARÍA DANIELA"
"1488","513","20","","CARBALLO ARCE MARÍA MARTA"
"1489","513","21","","VARGAS RODRÍGUEZ LUIS DIEGO"
"1490","513","22","","JIMÉNEZ SILES GILBERTH"
"1491","513","23","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1492","514","1","","BROWN YOUNG ROSALÍA"
"1493","514","2","","SALAS DURÁN YONDER ANDREY"
"1494","514","3","","SIBAJA JIMÉNEZ JOSE PABLO"
"1495","515","1","","ALVARADO BOGANTES HORACIO"
"1496","516","1","","ALVARADO BOGANTES HORACIO"
"1497","517","1","","ROBLES OBANDO CARLOS ANDRÉS"
"1498","518","1","","ACUÑA CASTRO ADA GABRIELA"
"1499","519","1","","RUÍZ GUEVARA MONSERRAT"
"1500","520","1","","ALVARADO BOGANTES HORACIO"
"1501","521","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1502","522","1","","PODER EJECUTIVO"
"1503","523","1","","ALVARADO BOGANTES HORACIO"
"1504","523","2","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1505","523","3","","JIMÉNEZ SILES GILBERTH"
"1506","523","4","","ALVARADO MUÑOZ GERARDO FABRICIO"
"1507","523","5","","CISNEROS GALLO PILAR"
"1508","523","6","","PADILLA BONILLA MARÍA MARTA"
"1509","524","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1510","525","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1511","526","1","","IZQUIERDO SANDÍ OSCAR"
"1512","529","1","","CARBALLO ARCE MARÍA MARTA"
"1513","529","2","","ACUÑA CASTRO ADA GABRIELA"
"1514","529","3","","MOREIRA BROWN KATHERINE ANDREA"
"1515","529","4","","BROWN YOUNG ROSALÍA"
"1516","529","5","","ALFARO MOLINA ROCIO"
"1517","529","6","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1518","530","1","","FEINZAIG MINTZ ELIÉCER"
"1519","530","2","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1520","530","3","","MOREIRA BROWN KATHERINE ANDREA"
"1521","530","4","","PADILLA BONILLA MARÍA MARTA"
"1522","530","5","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1523","530","6","","ROJAS GUZMÁN PEDRO"
"1524","531","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1525","532","1","","VINDAS SALAZAR PRISCILLA"
"1526","532","2","","ROBLES BARRANTES ANDRÉS ARIEL"
"1527","532","3","","CAMBRONERO AGUILUZ KATTIA"
"1528","532","4","","ACUÑA SOTO JOHNATAN JESÚS"
"1529","532","5","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1530","532","6","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1531","532","7","","ALFARO MOLINA ROCIO"
"1532","532","8","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1533","532","9","","NAVAS MONTERO GLORIA ZAIDE"
"1534","533","1","","ACUÑA SOTO JOHNATAN JESÚS"
"1535","533","2","","CAMBRONERO AGUILUZ KATTIA"
"1536","533","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1537","533","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"1538","533","5","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1539","533","6","","VINDAS SALAZAR PRISCILLA"
"1540","533","7","","ALFARO MOLINA ROCIO"
"1541","535","1","","ALPÍZAR LOAIZA LUZ MARY"
"1542","535","2","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1543","535","3","","VINDAS SALAZAR PRISCILLA"
"1544","535","4","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1545","535","5","","ACUÑA SOTO JOHNATAN JESÚS"
"1546","535","6","","RUÍZ GUEVARA MONSERRAT"
"1547","535","7","","CAMBRONERO AGUILUZ KATTIA"
"1548","535","8","","ÁLVAREZ MARÍN ANDREA"
"1549","535","9","","PADILLA BONILLA MARÍA MARTA"
"1550","535","10","","ALVARADO BOGANTES HORACIO"
"1551","535","11","","ROJAS SALAS MARÍA DANIELA"
"1552","535","12","","ALFARO MOLINA ROCIO"
"1553","535","13","","JIMÉNEZ SILES GILBERTH"
"1554","535","14","","NAVAS MONTERO GLORIA ZAIDE"
"1555","535","15","","CASTRO MORA VANESSA DE PAUL"
"1556","536","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1557","536","2","","PADILLA BONILLA MARÍA MARTA"
"1558","537","1","","SALAS DURÁN YONDER ANDREY"
"1559","539","1","","SALAS DURÁN YONDER ANDREY"
"1560","540","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1561","540","2","","PADILLA BONILLA MARÍA MARTA"
"1562","540","3","","JIMÉNEZ SILES GILBERTH"
"1563","540","4","","ROJAS SALAS MARÍA DANIELA"
"1564","540","5","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1565","541","1","","VARGAS RODRÍGUEZ LUIS DIEGO"
"1566","541","2","","JIMÉNEZ SILES GILBERTH"
"1567","541","3","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1568","541","4","","SEGURA GAMBOA DAVID LORENZO"
"1569","541","5","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1570","542","1","","PODER EJECUTIVO"
"1571","543","1","","CAMBRONERO AGUILUZ KATTIA"
"1572","543","2","","NAVAS MONTERO GLORIA ZAIDE"
"1573","543","3","","ROJAS GUZMÁN PEDRO"
"1574","543","4","","OBANDO BONILLA JOHANA"
"1575","543","5","","PADILLA BONILLA MARÍA MARTA"
"1576","543","6","","RUÍZ GUEVARA MONSERRAT"
"1577","544","1","","CAMBRONERO AGUILUZ KATTIA"
"1578","544","2","","NAVAS MONTERO GLORIA ZAIDE"
"1579","544","3","","ROJAS GUZMÁN PEDRO"
"1580","544","4","","OBANDO BONILLA JOHANA"
"1581","544","5","","PADILLA BONILLA MARÍA MARTA"
"1582","544","6","","RUÍZ GUEVARA MONSERRAT"
"1583","545","1","","JIMÉNEZ SILES GILBERTH"
"1584","545","2","","ACUÑA CASTRO ADA GABRIELA"
"1585","545","3","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1586","545","4","","NAVAS MONTERO GLORIA ZAIDE"
"1587","545","5","","SALAS DURÁN YONDER ANDREY"
"1588","545","6","","GARCIA MOLINA CARLOS FELIPE"
"1589","545","7","","ROBLES OBANDO CARLOS ANDRÉS"
"1590","545","8","","ALVARADO BOGANTES HORACIO"
"1591","545","9","","ROJAS SALAS MARÍA DANIELA"
"1592","545","10","","ALVARADO MUÑOZ GERARDO FABRICIO"
"1593","545","11","","SIBAJA JIMÉNEZ JOSE PABLO"
"1594","545","12","","CARBALLO ARCE MARÍA MARTA"
"1595","546","1","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1596","546","2","","ACUÑA SOTO JOHNATAN JESÚS"
"1597","546","3","","IZQUIERDO SANDÍ OSCAR"
"1598","546","4","","OBANDO BONILLA JOHANA"
"1599","546","5","","ALFARO MOLINA ROCIO"
"1600","546","6","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1601","546","7","","VINDAS SALAZAR PRISCILLA"
"1602","546","8","","ROBLES BARRANTES ANDRÉS ARIEL"
"1603","547","1","","JIMÉNEZ SILES GILBERTH"
"1604","549","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1605","552","1","","ALVARADO BOGANTES HORACIO"
"1606","553","1","","ALPÍZAR LOAIZA LUZ MARY"
"1607","553","2","","NAVAS MONTERO GLORIA ZAIDE"
"1608","553","3","","OBANDO BONILLA JOHANA"
"1609","553","4","","CAMBRONERO AGUILUZ KATTIA"
"1610","553","5","","RUÍZ GUEVARA MONSERRAT"
"1611","553","6","","VINDAS SALAZAR PRISCILLA"
"1612","553","7","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1613","553","8","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1614","553","9","","ROBLES BARRANTES ANDRÉS ARIEL"
"1615","553","10","","ACUÑA SOTO JOHNATAN JESÚS"
"1616","553","11","","CASTRO MORA VANESSA DE PAUL"
"1617","553","12","","ALVARADO BOGANTES HORACIO"
"1618","555","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1619","556","1","","GARCIA MOLINA CARLOS FELIPE"
"1620","557","1","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1621","557","2","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1622","557","3","","ALFARO MOLINA ROCIO"
"1623","557","4","","ACUÑA SOTO JOHNATAN JESÚS"
"1624","557","5","","VINDAS SALAZAR PRISCILLA"
"1625","558","1","","ROJAS MÉNDEZ SONIA"
"1626","559","1","","AGÜERO SANABRIA WALDO"
"1627","560","1","","DELGADO RAMÍREZ CAROLINA"
"1628","560","2","","MOREIRA BROWN KATHERINE ANDREA"
"1629","560","3","","RUÍZ GUEVARA MONSERRAT"
"1630","560","4","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"1631","560","5","","RIVERA SOTO KATTIA"
"1632","560","6","","ROJAS MÉNDEZ SONIA"
"1633","560","7","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1634","560","8","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1635","560","9","","ÁLVAREZ MARÍN ANDREA"
"1636","560","10","","VARGAS SERRANO DANNY"
"1637","560","11","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"1638","560","12","","MÉNDEZ GAMBOA ROSAURA"
"1639","560","13","","NICOLÁS ALVARADO JOSE FRANCISCO"
"1640","560","14","","LARIOS TREJOS ALEJANDRA"
"1641","560","15","","BARQUERO BARQUERO DINORAH CRISTINA"
"1642","560","16","","ROJAS GUZMÁN PEDRO"
"1643","560","17","","CAMBRONERO AGUILUZ KATTIA"
"1644","560","18","","PADILLA BONILLA MARÍA MARTA"
"1645","560","19","","GARCIA MOLINA CARLOS FELIPE"
"1646","560","20","","NAVAS MONTERO GLORIA ZAIDE"
"1647","560","21","","ACUÑA SOTO JOHNATAN JESÚS"
"1648","560","22","","NÁJERA ABARCA PAOLA"
"1649","560","23","","VINDAS SALAZAR PRISCILLA"
"1650","560","24","","ALFARO MOLINA ROCIO"
"1651","560","25","","MORERA  ARRIETA OLGA LIDIA"
"1652","560","26","","CASTRO MORA VANESSA DE PAUL"
"1653","560","27","","IZQUIERDO SANDÍ OSCAR"
"1654","560","28","","ARIAS SÁNCHEZ RODRIGO"
"1655","561","1","","GARCIA MOLINA CARLOS FELIPE"
"1656","561","2","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1657","562","1","","PADILLA BONILLA MARÍA MARTA"
"1658","562","2","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1659","562","3","","VARGAS RODRÍGUEZ LUIS DIEGO"
"1660","563","1","","GARCIA MOLINA CARLOS FELIPE"
"1661","564","1","","GARCIA MOLINA CARLOS FELIPE"
"1662","565","1","","SALAS DURÁN YONDER ANDREY"
"1663","566","1","","CISNEROS GALLO PILAR"
"1664","566","2","","MORALES DÍAZ MANUEL ESTEBAN"
"1665","566","3","","VARGAS QUIRÓS DANIEL GERARDO"
"1666","566","4","","ROJAS LÓPEZ JORGE ANTONIO"
"1667","566","5","","NÁJERA ABARCA PAOLA"
"1668","566","6","","BARRANTES CHACÓN ALEXANDER"
"1669","566","7","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1670","566","8","","AGÜERO SANABRIA WALDO"
"1671","566","9","","ALVARADO MUÑOZ GERARDO FABRICIO"
"1672","566","10","","BROWN YOUNG ROSALÍA"
"1673","566","11","","MORERA  ARRIETA OLGA LIDIA"
"1674","566","12","","JIMÉNEZ SILES GILBERTH"
"1675","566","13","","VARGAS RODRÍGUEZ LUIS DIEGO"
"1676","566","14","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1677","566","15","","ACUÑA CASTRO ADA GABRIELA"
"1678","566","16","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"1679","566","17","","GARCIA MOLINA CARLOS FELIPE"
"1680","566","18","","SALAS DURÁN YONDER ANDREY"
"1681","566","19","","IZQUIERDO SANDÍ OSCAR"
"1682","566","20","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1683","566","21","","DELGADO RAMÍREZ CAROLINA"
"1684","567","1","","SALAS DURÁN YONDER ANDREY"
"1685","568","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1686","568","2","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1687","568","3","","ACUÑA SOTO JOHNATAN JESÚS"
"1688","568","4","","VINDAS SALAZAR PRISCILLA"
"1689","568","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1690","568","6","","ALFARO MOLINA ROCIO"
"1691","569","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1692","569","2","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1693","569","3","","ACUÑA SOTO JOHNATAN JESÚS"
"1694","569","4","","VINDAS SALAZAR PRISCILLA"
"1695","569","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1696","569","6","","ALFARO MOLINA ROCIO"
"1697","570","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1698","570","2","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1699","570","3","","ACUÑA SOTO JOHNATAN JESÚS"
"1700","570","4","","VINDAS SALAZAR PRISCILLA"
"1701","570","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1702","570","6","","ALFARO MOLINA ROCIO"
"1703","571","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1704","571","2","","ALFARO MOLINA ROCIO"
"1705","571","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1706","571","4","","VINDAS SALAZAR PRISCILLA"
"1707","571","5","","ACUÑA SOTO JOHNATAN JESÚS"
"1708","571","6","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1709","572","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1710","572","2","","ALFARO MOLINA ROCIO"
"1711","572","3","","VINDAS SALAZAR PRISCILLA"
"1712","572","4","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1713","572","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1714","572","6","","ACUÑA SOTO JOHNATAN JESÚS"
"1715","573","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1716","573","2","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1717","573","3","","ACUÑA SOTO JOHNATAN JESÚS"
"1718","573","4","","VINDAS SALAZAR PRISCILLA"
"1719","573","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1720","573","6","","ALFARO MOLINA ROCIO"
"1721","574","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1722","574","2","","PADILLA BONILLA MARÍA MARTA"
"1723","575","1","","VARGAS QUIRÓS DANIEL GERARDO"
"1724","576","1","","NÁJERA ABARCA PAOLA"
"1725","578","1","","PODER EJECUTIVO"
"1726","579","1","","CARBALLO ARCE MARÍA MARTA"
"1727","580","1","","IZQUIERDO SANDÍ OSCAR"
"1728","581","1","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1729","582","1","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1730","583","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1731","583","2","","FEINZAIG MINTZ ELIÉCER"
"1732","584","1","","NÁJERA ABARCA PAOLA"
"1733","585","1","","GARCIA MOLINA CARLOS FELIPE"
"1734","586","1","","ACUÑA SOTO JOHNATAN JESÚS"
"1735","586","2","","VINDAS SALAZAR PRISCILLA"
"1736","586","3","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1737","586","4","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1738","586","5","","ROBLES BARRANTES ANDRÉS ARIEL"
"1739","586","6","","ALFARO MOLINA ROCIO"
"1740","587","1","","RUÍZ GUEVARA MONSERRAT"
"1741","587","2","","PADILLA BONILLA MARÍA MARTA"
"1742","587","3","","VINDAS SALAZAR PRISCILLA"
"1743","587","4","","MORALES DÍAZ MANUEL ESTEBAN"
"1744","587","5","","FEINZAIG MINTZ ELIÉCER"
"1745","587","6","","ROJAS LÓPEZ JORGE ANTONIO"
"1746","587","7","","ROJAS GUZMÁN PEDRO"
"1747","587","8","","MORERA  ARRIETA OLGA LIDIA"
"1749","587","10","","GARCIA MOLINA CARLOS FELIPE"
"1750","587","11","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1751","587","12","","MÉNDEZ GAMBOA ROSAURA"
"1752","587","13","","ROBLES BARRANTES ANDRÉS ARIEL"
"1753","588","1","","CAMBRONERO AGUILUZ KATTIA"
"1754","588","2","","RUÍZ GUEVARA MONSERRAT"
"1755","588","3","","CASTRO MORA VANESSA DE PAUL"
"1756","588","4","","GARCIA MOLINA CARLOS FELIPE"
"1757","588","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1758","588","6","","ROJAS GUZMÁN PEDRO"
"1759","588","7","","MÉNDEZ GAMBOA ROSAURA"
"1760","589","1","","CAMBRONERO AGUILUZ KATTIA"
"1761","589","2","","RUÍZ GUEVARA MONSERRAT"
"1762","589","3","","CASTRO MORA VANESSA DE PAUL"
"1763","589","4","","GARCIA MOLINA CARLOS FELIPE"
"1764","589","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1765","589","6","","ROJAS GUZMÁN PEDRO"
"1766","589","7","","MÉNDEZ GAMBOA ROSAURA"
"1767","590","1","","CAMBRONERO AGUILUZ KATTIA"
"1768","590","2","","GARCIA MOLINA CARLOS FELIPE"
"1769","590","3","","RUÍZ GUEVARA MONSERRAT"
"1770","590","4","","ROJAS GUZMÁN PEDRO"
"1771","590","5","","MÉNDEZ GAMBOA ROSAURA"
"1772","590","6","","CASTRO MORA VANESSA DE PAUL"
"1773","590","7","","SALAS DURÁN YONDER ANDREY"
"1774","590","8","","ROBLES BARRANTES ANDRÉS ARIEL"
"1775","593","1","","VINDAS SALAZAR PRISCILLA"
"1776","593","2","","ACUÑA SOTO JOHNATAN JESÚS"
"1777","593","3","","ALFARO MOLINA ROCIO"
"1778","593","4","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1779","593","5","","ROBLES BARRANTES ANDRÉS ARIEL"
"1780","593","6","","MOREIRA BROWN KATHERINE ANDREA"
"1781","593","7","","PADILLA BONILLA MARÍA MARTA"
"1782","593","8","","SALAS DURÁN YONDER ANDREY"
"1783","594","1","","VARGAS QUIRÓS DANIEL GERARDO"
"1784","595","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1785","599","1","","IZQUIERDO SANDÍ OSCAR"
"1786","600","1","","ACUÑA SOTO JOHNATAN JESÚS"
"1787","600","2","","VINDAS SALAZAR PRISCILLA"
"1788","600","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1789","600","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"1790","600","5","","ALFARO MOLINA ROCIO"
"1791","600","6","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1792","601","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1793","602","1","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"1794","603","1","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"1795","604","1","","PODER EJECUTIVO"
"1796","605","1","","LARIOS TREJOS ALEJANDRA"
"1797","606","1","","IZQUIERDO SANDÍ OSCAR"
"1798","607","1","","ALVARADO BOGANTES HORACIO"
"1799","608","1","","OBANDO BONILLA JOHANA"
"1800","609","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1801","609","2","","VARGAS RODRÍGUEZ LUIS DIEGO"
"1802","609","3","","FEINZAIG MINTZ ELIÉCER"
"1803","610","1","","PODER EJECUTIVO"
"1804","612","1","","MOREIRA BROWN KATHERINE ANDREA"
"1805","612","2","","NAVAS MONTERO GLORIA ZAIDE"
"1806","613","1","","NAVAS MONTERO GLORIA ZAIDE"
"1807","613","2","","MOREIRA BROWN KATHERINE ANDREA"
"1808","614","1","","MOREIRA BROWN KATHERINE ANDREA"
"1809","614","2","","NAVAS MONTERO GLORIA ZAIDE"
"1810","615","1","","NAVAS MONTERO GLORIA ZAIDE"
"1811","615","2","","MOREIRA BROWN KATHERINE ANDREA"
"1812","616","1","","JIMÉNEZ SILES GILBERTH"
"1813","617","1","","ROBLES OBANDO CARLOS ANDRÉS"
"1814","618","1","","ACUÑA CASTRO ADA GABRIELA"
"1815","619","1","","ROJAS MÉNDEZ SONIA"
"1816","620","1","","BOJORGES LEÓN LESLYE RUBÉN"
"1817","621","1","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1818","621","2","","ALFARO MOLINA ROCIO"
"1819","621","3","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1820","621","4","","LARIOS TREJOS ALEJANDRA"
"1821","621","5","","VINDAS SALAZAR PRISCILLA"
"1822","621","6","","ACUÑA SOTO JOHNATAN JESÚS"
"1823","621","7","","NICOLÁS ALVARADO JOSE FRANCISCO"
"1824","621","8","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1825","622","1","","GARCIA MOLINA CARLOS FELIPE"
"1826","623","1","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1827","623","2","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"1828","624","1","","NAVAS MONTERO GLORIA ZAIDE"
"1829","626","1","","CASTRO MORA VANESSA DE PAUL"
"1830","627","1","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"1831","628","1","","CAMBRONERO AGUILUZ KATTIA"
"1832","628","2","","OBANDO BONILLA JOHANA"
"1833","628","3","","ROBLES BARRANTES ANDRÉS ARIEL"
"1834","628","4","","ALFARO MOLINA ROCIO"
"1835","628","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1836","628","6","","ACUÑA SOTO JOHNATAN JESÚS"
"1837","628","7","","VINDAS SALAZAR PRISCILLA"
"1838","628","8","","ROJAS LÓPEZ JORGE ANTONIO"
"1839","629","1","","CASTRO MORA VANESSA DE PAUL"
"1840","630","1","","ALFARO MOLINA ROCIO"
"1841","630","2","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1842","630","3","","VINDAS SALAZAR PRISCILLA"
"1843","630","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"1844","630","5","","ACUÑA SOTO JOHNATAN JESÚS"
"1845","630","6","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1846","630","7","","MOREIRA BROWN KATHERINE ANDREA"
"1847","631","1","","IZQUIERDO SANDÍ OSCAR"
"1848","632","1","","DELGADO RAMÍREZ CAROLINA"
"1849","633","1","","ROJAS LÓPEZ JORGE ANTONIO"
"1850","634","1","","GARCIA MOLINA CARLOS FELIPE"
"1851","635","1","","CARBALLO ARCE MARÍA MARTA"
"1852","636","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"1853","636","2","","FEINZAIG MINTZ ELIÉCER"
"1854","637","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"1855","637","2","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"1856","637","3","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1857","637","4","","ACUÑA SOTO JOHNATAN JESÚS"
"1858","637","5","","VINDAS SALAZAR PRISCILLA"
"1859","637","6","","ALFARO MOLINA ROCIO"
"1860","638","1","","LARIOS TREJOS ALEJANDRA"
"1861","639","1","","JIMÉNEZ SILES GILBERTH"
"1862","640","1","","ALPÍZAR LOAIZA LUZ MARY"
"1863","640","2","","RIVERA SOTO KATTIA"
"1864","640","3","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"1865","640","4","","RUÍZ GUEVARA MONSERRAT"
"1866","640","5","","ALFARO MOLINA ROCIO"
"1867","640","6","","VINDAS SALAZAR PRISCILLA"
"1868","640","7","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1869","640","8","","ACUÑA SOTO JOHNATAN JESÚS"
"1870","640","9","","NAVAS MONTERO GLORIA ZAIDE"
"1871","640","10","","PACHECO CASTRO ALEJANDRO JOSÉ"
"1872","640","11","","PADILLA BONILLA MARÍA MARTA"
"1873","640","12","","OBANDO BONILLA JOHANA"
"1874","640","13","","CAMBRONERO AGUILUZ KATTIA"
"1875","641","1","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"1876","641","2","","ALFARO MOLINA ROCIO"
"1877","641","3","","VINDAS SALAZAR PRISCILLA"
"1878","641","4","","ROBLES BARRANTES ANDRÉS ARIEL"
